D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\dil_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
F:\2306\RC\230619\gly_120_2.d ,1,2.269,4.155,4.916,119455.15,3627583.23,100,100,100,0.506,,0,0,,,,,18.34,301.95,3.32,17594.77,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\gly_240_2.d ,1,2.27,4.148,4.916,119406.94,3700732.66,100,100,100,0.517,,0,0,,,,,62.78,212.05,3.13,20221.29,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\gly_30_1.d ,1,2.27,4.153,4.916,360.03,10183.57,100,100,100,0.471,,0,0,,,,,43.61,94.18,1.66,441.05,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\gly_30_2.d ,1,2.285,4.099,4.932,94845.28,4125742.04,100,100,100,0.725,,0,1099.81,,,,,125.38,319.67,3.11,405573.59,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\gly_480_1.d ,1,2.274,4.132,4.92,102607.1,3677834.56,100,100,100,0.597,,0,0,,,,,64.81,457.29,3.24,27774.38,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\gly_480_2.d ,1,2.273,4.139,4.919,107568.79,3672875.81,100,100,100,0.569,,0,447.57,,,,,24.91,301.98,3.23,24098.35,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\gly_60_1.d ,1,2.281,4.216,4.927,232.89,9307.14,100,100,100,0.666,,0,0,,,,,27.13,31.26,1.47,0,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\gly_60_2.d ,1,2.27,4.182,4.917,272.52,10190.9,100,100,100,0.687,,0,0,,,,,26.8,32.16,1.42,0,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\mal_0_1.d ,1,2.274,4.155,4.92,123069.69,3747603.18,100,100,100,0.508,,0,0,,,,,13.88,259.16,3.25,22184.56,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\mal_0_2.d ,1,2.07,4.081,4.651,614608,3614477,100,100,100,2.582,,0,0,0,0,,614608,,,MM,,,,,M,,,,,,,,,,,
F:\2306\RC\230619\mal_120_1.d ,1,2.055,2.654,4.62,387463,1714705,100,100,100,2.565,,0,0,0,0,,387463,,,MM,,,,,M,,,,,,,,,,,
F:\2306\RC\230619\mal_120_2.d ,1,2.111,2.654,4.61,391698,1722263,100,100,100,2.499,,0,594,0,594,,391828,,,MM,,,,,M,,,,,,,,,,,
F:\2306\RC\230619\mal_240_1.d ,1,2.274,4.147,4.921,48773,1798210.73,100,100,100,0.614,,0,672.05,,,,,20.64,126.68,3.85,8796.97,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\mal_240_2.d ,1,2.273,4.151,4.92,57465.21,2050742.91,100,100,100,0.595,,0,0,,,,,38.77,219.14,3.88,9872.21,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\mal_30_1.d ,1,2.272,4.156,4.919,91503.39,2735261.06,100,100,100,0.498,,0,0,,,,,40.09,251.54,3.23,12453.49,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\mal_30_2.d ,1,2.187,2.646,4.491,493892,2511055,100,100,100,2.305,,0,395,0,395,,493971,,,MM,,,,,M,,,,,,,,,,,
F:\2306\RC\230619\mal_480_1.d ,1,2.023,2.644,4.406,536702,3336638,100,100,100,2.382,,0,249,0,249,,536767,,,MM,,,,,M,,,,,,,,,,,
F:\2306\RC\230619\mal_480_2.d ,1,2.277,4.119,4.924,73705.23,3264192.99,100,100,100,0.738,,0,324.08,,,,,152.89,337,3.9,49862.76,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\neg_nad_1.d ,1,2.285,4.183,4.932,240346.85,3088764.09,100,100,100,0.214,,0,1084.87,,,,,100.98,492.56,0.99,90004.69,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\neg_nad_2.d ,1,2.288,4.178,4.934,306286.03,4191899.16,100,100,100,0.228,,0,0,,,,,93.64,712.54,1.01,147425.05,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\neg_nadp_1.d ,1,2.273,4.169,4.919,214390.93,2805912.35,100,100,100,0.218,,0,0,,,,,43.63,330.18,1.01,59263.14,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\neg_nadp_2.d ,1,2.288,4.117,4.935,167260,3275282.43,100,100,100,0.326,,0,1156.39,,,,,74.09,331.34,1,309484.38,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_0_1.d ,1,2.286,4.112,4.933,81687.18,3503493.33,100,100,100,0.715,,0,0,,,,,127.67,301.94,3.3,191174.55,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_0_2.d ,1,2.285,4.127,4.932,94277.52,3696674.34,100,100,100,0.654,,0,1714.31,,,,,0,502.33,3.24,82831.66,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_120_1.d ,1,2.275,4.16,4.921,53180.11,1741594.76,100,100,100,0.546,,0,0,,,,,77.75,105.69,3.62,8119.88,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_120_2.d ,1,2.272,4.16,4.918,55289.47,1799927.32,100,100,100,0.543,,0,0,,,,,56.41,165.9,3.72,9739.15,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_240_1.d ,1,2.274,4.152,4.92,56321.11,1973823.4,100,100,100,0.584,,0,727.49,,,,,80.42,138.72,3.71,8005.47,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_240_2.d ,1,2.274,4.149,4.921,55760.83,1993836.07,100,100,100,0.596,,0,0,,,,,1.59,152.81,3.65,13211.95,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_30_1.d ,1,2.285,4.122,4.932,65913.89,2624057.52,100,100,100,0.664,,0,0,,,,,47.63,220.51,3.2,74361.51,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_30_2.d ,1,2.271,4.163,4.917,92108.59,2604740.29,100,100,100,0.471,,0,0,,,,,56.91,296.99,3.2,10937.7,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_480_1.d ,1,2.276,4.141,4.923,86527.56,3250709.98,100,100,100,0.626,,0,1150.13,,,,,68.95,375.7,3.64,19631.4,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_480_2.d ,1,2.274,4.131,4.921,78821.39,3117255.27,100,100,100,0.659,,0,0,,,,,12.36,259.56,3.64,22106.71,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\pyr_60_2.d ,1,2.274,4.146,4.921,221.19,18708.53,100,100,100,1.41,,437.22,0,,,,,52.64,26.11,4.57,687.79,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_0_1.d ,1,2.285,4.115,4.932,103992.25,4299040.86,100,100,100,0.689,,0,0,,,,,77.8,281.57,3.2,171768.48,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_0_2.d ,1,2.171,4.076,4.592,753419,4614643,100,100,100,2.421,,0,0,0,0,,753419,,,MM,,,,,M,,,,,,,,,,,
F:\2306\RC\230619\ser_120_1.d ,1,2.274,4.153,4.921,65313.96,2047939.53,100,100,100,0.523,,0,0,,,,,18.97,125.62,3.25,11298.89,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_120_2.d ,1,2.271,4.157,4.917,95513.61,2904200.96,100,100,100,0.507,,0,347.75,,,,,39.09,90.15,3.29,13811.79,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_240_1.d ,1,2.273,4.153,4.919,67060.81,2113057.59,100,100,100,0.525,,0,0,,,,,57.78,200.9,3.3,11547.21,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_240_2.d ,1,2.285,4.092,4.932,54811.82,2538902.67,100,100,100,0.772,,0,0,,,,,38.69,154.87,3.27,292195.63,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_30_1.d ,1,2.271,4.155,4.918,619.49,16868.9,100,100,100,0.454,,0,0,,,,,12.02,49.76,1.76,0,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_30_2.d ,1,2.27,4.169,4.917,1410.36,41978.76,100,100,100,0.496,,0,0,,,,,54.73,95.52,3.45,865.94,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_480_1.d ,1,2.271,4.138,4.918,99492.59,3350997.3,100,100,100,0.561,,0,0,,,,,25.52,379.47,3.2,16262.88,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_480_2.d ,1,2.275,4.131,4.922,94899.67,3445634.24,100,100,100,0.605,,0,0,,,,,43.13,313.6,3.24,28612.78,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_60_1.d ,1,2.271,4.172,4.918,622.8,25400.44,100,100,100,0.68,,0,0,,,,,17.42,48.79,3.47,1176.13,,,  ,248.9721,,,,,,,,,,,
F:\2306\RC\230619\ser_60_2.d ,1,2.27,4.163,4.917,904.12,36686.58,100,100,100,0.676,,0,0,,,,,8.06,50.17,3.26,0,,,  ,248.9721,,,,,,,,,,,
