sample,malate,pyruvate,serine,glycine,NADH,coa,acetylcoa,succinate,fumarate,citrate,atp,glyoxylate,alanine,aspartate,lysine,valine,oxobutanoate,hydroxyglutarate
pyr_480,0.741452574,0.9600088,0.020491569152098023,0.39444970288424297,1.1591941246489952e-05,0.000440087,0.021206775814188783,0.000275485,0.0171067,0.000271446,3.78754752851711e-05,0.18247161691765396,0.03143949,0.006677084,0.12524602338660662,0.27181390481851797,0.002571638,0.28758830537874813
ser_0,0.16167617367657255,0.000246846,1.1129985517561884,0.597862112,2.1076256811799914e-05,0.000440087,0.02139867,0.032705971196790806,0.007617137,0.000271446,3.78754752851711e-05,0.001069365,0.024463433567013367,0.018749693988936517,0.1589734126786841,0.3192015459571921,0.002571638,0.3072492668448351
ser_30,0.040952079,0.000246846,0.7010787769493521,0.340140491,2.1076256811799914e-06,0.000440087,0.000419565,0.000275485,0.003573217,2.714464585387778e-05,3.78754752851711e-05,0.001069365,0.001669681,9.101535887355884e-05,0.000655328,0.000247891,0.002571638,0.064761756
ser_60,0.042058558,0.000246846,0.7442363936361676,0.356399862,2.1076256811799914e-06,0.000440087,0.02120213,0.000275485,0.003293669,0.000271446,3.78754752851711e-05,0.001069365,0.001779956,5.005844738045736e-05,5.730840128830211e-05,0.00013634,0.001414401,0.064682261
ser_120,0.07516613,0.000246846,0.6955767731336877,0.348878912,2.1076256811799914e-06,0.022523241844171392,0.000419565,0.000275485,0.004862203,0.000149296,3.78754752851711e-05,0.001069365,0.026323946,0.000912275,0.089740262,0.13755298791076567,0.002571638,0.16833280811071577
ser_240,0.078935706,0.001357655,0.670352802,0.310756264,2.1076256811799914e-06,0.022772321950753453,0.000419565,0.000275485,0.005025192,2.714464585387778e-05,3.78754752851711e-05,0.001069365,0.023183218,9.101535887355884e-05,0.081631987,0.11809003014322547,0.002571638,0.16181604422641538
ser_480,0.14781512683070722,0.002468464,0.9132519429575157,0.477143731,2.1076256811799914e-06,0.000440087,0.000419565,0.000275485,0.008366233,0.000271446,3.78754752851711e-05,0.001069365,0.039169499,0.007895542,0.12314842220760286,0.2648742083988998,0.002571638,0.2502970524699365
T0_4hr,0.014878268,0.6190196097956294,1.1501408220679281,1.196615997959396e-05,2.8272880724854033,0.4638781817291749,1.0343723247933296,0.000275485,0.006276228,0.7447499312563965,0.260726974,0.001069365,0.004288326,9.101535887355882e-05,0.004225577,0.000247891,0.002571638,0.4290184997023592
TP_4hr,0.017794815633805448,0.01220867,0.1516857497921216,1.196615997959396e-05,0.1044572562686472,0.014968139,0.1249719225869414,0.000275485,0.005374025,0.087732128,0.000265128,0.001069365,8.94688856743545e-05,9.101535887355882e-05,5.730840128830211e-06,0.000173524,0.002571638,0.098609482
00_4hr,0.007078469,0.6950672107151091,1.3305113594157894,1.196615997959396e-05,2.8355047392593775,0.287617908,1.0272476923207128,0.000275485,0.005878454,0.8040578054529748,0.6243659291825095,0.001069365,0.004549503,9.101535887355882e-05,0.005065625,0.000247891,0.002571638,0.3973212832070851
tdcb-0,,0.002468464,,,,,,,,,,,,,,,,
tdcb-1,,0.016063105,,,,,,,,,,,,,,,,
tdcb-2,,0.018734591,,,,,,,,,,,,,,,,
tdcb-3,,0.02618841,,,,,,,,,,,,,,,,
pyc-0,0.082711936,,,,,,,,,,,,,,,,,
pyc-1,0.075462113,,,,,,,,,,,,,,,,,
pyc-2,0.161333115,,,,,,,,,,,,,,,,,
pyc-3,0.249815149,,,,,,,,,,,,,,,,,
mdh-0,0.123514263,,,,,,,,,,,,,,,,,
mdh-1,0.169588894,,,,,,,,,,,,,,,,,
mdh-2,0.244504393,,,,,,,,,,,,,,,,,
mdh-3,0.221682958,,,,,,,,,,,,,,,,,
