Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
,3.5.1.16,Escherichia coli,R137,Acetylornithine deacetylase,R09107,MRL,C00001; C15532,C00033; C00327,Km_C00033: 6.338354111; Km_C00327: 0.561292887; Km_C00001: 2.540906429; Km_C15532: 3.146851142333333,Kcat_F: 2.282979224; Kcat_R: 2.098548231,C00001;C00437;C00033;C00327;C00077;C15532,C00001_KI: 2.540906429;C00437_KI: 0.637485206;C00033_KI: 6.338354111;C00077_KI: 0.857986271;C00327_KI: 0.561292887;C15532_KI: 2.1872049808
,1.1.1.305,Escherichia coli,R138,Udp-glucuronic acid dehydrogenase (udp-4-keto-hexauronic acid,R07658,MRL,C00003; C00167,C00004; C00011; C00080; C16155,Km_C00004: 0.015558287; Km_C00011: 0.361799926; Km_C00080: 0.791858971; Km_C16155: 0.2778183066; Km_C00003: 0.036740568; Km_C00167: 0.183133781,Kcat_F: 12.14005045; Kcat_R: 15.374764384999999,C00004;C00080;C00167;C16155;C00011;C00003,C00167_KI: 0.183133781;C00003_KI: 0.036740568;C16155_KI: 0.2778183066;C00011_KI: 0.361799926;C00004_KI: 0.015558287;C00080_KI: 0.791858971
,1.6.5.9,Escherichia coli,R139,Nadh:quinone reductase (non-electrogenic),R02163,MRL,C00003; C00390,C00004; C00080; C00399,Km_C00004: 0.027977455; Km_C00080: 0.152842596; Km_C00399: 0.011979265; Km_C00003: 0.048322354; Km_C00390: 0.0165185,Kcat_F: 15.810755279999999; Kcat_R: 30.003245225,C00004;C00080;C00399;C00390;C00003,C00390_KI: 0.0165185;C00399_KI: 0.011979265;C00004_KI: 0.027977455;C00003_KI: 0.048322354;C00080_KI: 0.152842596
,3.1.4.46,Escherichia coli,R140,Glycerophosphodiester phosphodiesterase,R00857,MRL,C00001; C03120,C00069; C00093,Km_C00069: 0.7126727104999999; Km_C00093: 0.412042141; Km_C00001: 1.01330328; Km_C03120: 0.7126727104999999,Kcat_F: 23.2512912; Kcat_R: 169.4134539,C01233;C00093;C00001;C00069;C00189;C03120;C00670;C00114,C00069_KI: 0.4940505671666666;C03120_KI: 0.4940505671666666;C01233_KI: 0.258681476;C00189_KI: 0.388518512;C00093_KI: 0.412042141;C00670_KI: 0.378167301;C00001_KI: 1.01330328;C00114_KI: 0.513590693
,3.1.4.46,Escherichia coli,R141,Glycerophosphodiester phosphodiesterase,R01030,MRL,C00001; C00670,C00093; C00114,Km_C00093: 0.412042141; Km_C00114: 0.513590693; Km_C00001: 1.01330328; Km_C00670: 0.378167301,Kcat_F: 217.69687985000002; Kcat_R: 249.9006948,C01233;C00093;C00001;C00069;C00189;C03120;C00670;C00114,C00069_KI: 0.4940505671666666;C03120_KI: 0.4940505671666666;C01233_KI: 0.258681476;C00189_KI: 0.388518512;C00093_KI: 0.412042141;C00670_KI: 0.378167301;C00001_KI: 1.01330328;C00114_KI: 0.513590693
,3.1.4.46,Escherichia coli,R142,Glycerophosphodiester phosphodiesterase,R01470,MRL,C00001; C01233,C00093; C00189,Km_C00093: 0.412042141; Km_C00189: 0.388518512; Km_C00001: 1.01330328; Km_C01233: 0.21000000000000002,Kcat_F: 12.175645600000001; Kcat_R: 146.48023835,C01233;C00093;C00001;C00069;C00189;C03120;C00670;C00114,C00069_KI: 0.4940505671666666;C03120_KI: 0.4940505671666666;C01233_KI: 0.258681476;C00189_KI: 0.388518512;C00093_KI: 0.412042141;C00670_KI: 0.378167301;C00001_KI: 1.01330328;C00114_KI: 0.513590693
,2.4.2.9,Escherichia coli,R143,Uracil phosphoribosyltransferase,R00966,MRL,C00013; C00105,C00106; C00119,Km_C00106: 0.021319779; Km_C00119: 0.073; Km_C00013: 0.08008413; Km_C00105: 0.066146053,Kcat_F: 1.873871115; Kcat_R: 4.0516235400000005,C00013;C00106;C00105;C00119,C00106_KI: 0.021319779;C00119_KI: 0.089360364;C00013_KI: 0.08008413;C00105_KI: 0.066146053
,2.4.1.1,Escherichia coli,R144,Glycogen phosphorylase,R01821,MRL,C00009,C00103; C00718,Km_C00103: 1.0; Km_C00718: 0.982406914; Km_C00009: 0.964813828,Kcat_F: 3.29200599; Kcat_R: 24.68616551,C00369;C00103;C00009;C00718,C00009_KI: 0.964813828;C00369_KI: 0.7903061805;C00103_KI: 0.615798533;C00718_KI: 0.7903061805
,2.4.1.1,Escherichia coli,R145,Glycogen phosphorylase,R02111,MRL,C00009; C00369,C00103; C00718,Km_C00103: 1.0; Km_C00718: 0.982406914; Km_C00009: 0.964813828; Km_C00369: 0.982406914,Kcat_F: 3.29200599; Kcat_R: 24.68616551,C00369;C00103;C00009;C00718,C00009_KI: 0.964813828;C00369_KI: 0.7903061805;C00103_KI: 0.615798533;C00718_KI: 0.7903061805
,2.4.2.8,Escherichia coli,R146,Hypoxanthine phosphoribosyltransferase,R01132,MRL,C00013; C00130,C00119; C00262,Km_C00119: 0.033; Km_C00262: 0.0125; Km_C00013: 0.105537586; Km_C00130: 0.035979714,Kcat_F: 1.8881009785; Kcat_R: 3.5793718,C00655;C16614;C16615;C16619;C00020;C00130;C04646;C00147;C00242;C00119;C07648;C00013;C00262;C00144;C00385;C02380,C00262_KI: 0.042515699;C00144_KI: 0.032523356;C00020_KI: 0.031937573;C00119_KI: 0.091175258;C00242_KI: 0.031592574;C00130_KI: 0.035979714;C04646_KI: 0.024149312;C16619_KI: 0.04487930553846154;C07648_KI: 0.019273639;C16615_KI: 0.04487930553846154;C00385_KI: 0.047172796;C00655_KI: 0.058072448;C00013_KI: 0.105537586;C02380_KI: 0.018683245;C00147_KI: 0.044817772;C16614_KI: 0.04487930553846154
,2.4.2.8,Escherichia coli,R147,Hypoxanthine phosphoribosyltransferase,R00190,MRL,C00013; C00020,C00119; C00147,Km_C00119: 0.033; Km_C00147: 0.044817772; Km_C00013: 0.105537586; Km_C00020: 0.031937573,Kcat_F: 2.2202513255; Kcat_R: 11.282244741,C00655;C16614;C16615;C16619;C00020;C00130;C04646;C00147;C00242;C00119;C07648;C00013;C00262;C00144;C00385;C02380,C00262_KI: 0.042515699;C00144_KI: 0.032523356;C00020_KI: 0.031937573;C00119_KI: 0.091175258;C00242_KI: 0.031592574;C00130_KI: 0.035979714;C04646_KI: 0.024149312;C16619_KI: 0.04487930553846154;C07648_KI: 0.019273639;C16615_KI: 0.04487930553846154;C00385_KI: 0.047172796;C00655_KI: 0.058072448;C00013_KI: 0.105537586;C02380_KI: 0.018683245;C00147_KI: 0.044817772;C16614_KI: 0.04487930553846154
,2.4.2.8,Escherichia coli,R148,Hypoxanthine phosphoribosyltransferase,R01229,MRL,C00013; C00144,C00119; C00242,Km_C00119: 0.033; Km_C00242: 0.16549999999999998; Km_C00013: 0.105537586; Km_C00144: 0.032523356,Kcat_F: 1.2158957165; Kcat_R: 2.8357970865,C00655;C16614;C16615;C16619;C00020;C00130;C04646;C00147;C00242;C00119;C07648;C00013;C00262;C00144;C00385;C02380,C00262_KI: 0.042515699;C00144_KI: 0.032523356;C00020_KI: 0.031937573;C00119_KI: 0.091175258;C00242_KI: 0.031592574;C00130_KI: 0.035979714;C04646_KI: 0.024149312;C16619_KI: 0.04487930553846154;C07648_KI: 0.019273639;C16615_KI: 0.04487930553846154;C00385_KI: 0.047172796;C00655_KI: 0.058072448;C00013_KI: 0.105537586;C02380_KI: 0.018683245;C00147_KI: 0.044817772;C16614_KI: 0.04487930553846154
,2.4.2.8,Escherichia coli,R149,Hypoxanthine phosphoribosyltransferase,R02142,MRL,C00013; C00655,C00119; C00385,Km_C00119: 0.033; Km_C00385: 0.047172796; Km_C00013: 0.105537586; Km_C00655: 0.058072448,Kcat_F: 1.7614194029999999; Kcat_R: 0.8292816199999999,C00655;C16614;C16615;C16619;C00020;C00130;C04646;C00147;C00242;C00119;C07648;C00013;C00262;C00144;C00385;C02380,C00262_KI: 0.042515699;C00144_KI: 0.032523356;C00020_KI: 0.031937573;C00119_KI: 0.091175258;C00242_KI: 0.031592574;C00130_KI: 0.035979714;C04646_KI: 0.024149312;C16619_KI: 0.04487930553846154;C07648_KI: 0.019273639;C16615_KI: 0.04487930553846154;C00385_KI: 0.047172796;C00655_KI: 0.058072448;C00013_KI: 0.105537586;C02380_KI: 0.018683245;C00147_KI: 0.044817772;C16614_KI: 0.04487930553846154
,2.4.2.8,Escherichia coli,R150,Hypoxanthine phosphoribosyltransferase,R08237,MRL,C00119; C02380,C00013; C04646,Km_C00013: 0.105537586; Km_C04646: 0.024149312; Km_C00119: 0.033; Km_C02380: 0.018683245,Kcat_F: 0.6850260925; Kcat_R: 1.3441892949999998,C00655;C16614;C16615;C16619;C00020;C00130;C04646;C00147;C00242;C00119;C07648;C00013;C00262;C00144;C00385;C02380,C00262_KI: 0.042515699;C00144_KI: 0.032523356;C00020_KI: 0.031937573;C00119_KI: 0.091175258;C00242_KI: 0.031592574;C00130_KI: 0.035979714;C04646_KI: 0.024149312;C16619_KI: 0.04487930553846154;C07648_KI: 0.019273639;C16615_KI: 0.04487930553846154;C00385_KI: 0.047172796;C00655_KI: 0.058072448;C00013_KI: 0.105537586;C02380_KI: 0.018683245;C00147_KI: 0.044817772;C16614_KI: 0.04487930553846154
,2.4.2.8,Escherichia coli,R151,Hypoxanthine phosphoribosyltransferase,R08238,MRL,C00119; C16614,C00013; C16615,Km_C00013: 0.105537586; Km_C16615: 0.069268793; Km_C00119: 0.033; Km_C16614: 0.069268793,Kcat_F: 0.949489732; Kcat_R: 0.013489392,C00655;C16614;C16615;C16619;C00020;C00130;C04646;C00147;C00242;C00119;C07648;C00013;C00262;C00144;C00385;C02380,C00262_KI: 0.042515699;C00144_KI: 0.032523356;C00020_KI: 0.031937573;C00119_KI: 0.091175258;C00242_KI: 0.031592574;C00130_KI: 0.035979714;C04646_KI: 0.024149312;C16619_KI: 0.04487930553846154;C07648_KI: 0.019273639;C16615_KI: 0.04487930553846154;C00385_KI: 0.047172796;C00655_KI: 0.058072448;C00013_KI: 0.105537586;C02380_KI: 0.018683245;C00147_KI: 0.044817772;C16614_KI: 0.04487930553846154
,2.4.2.8,Escherichia coli,R152,Hypoxanthine phosphoribosyltransferase,R08245,MRL,C00119; C07648,C00013; C16619,Km_C00013: 0.105537586; Km_C16619: 0.05260374166666667; Km_C00119: 0.033; Km_C07648: 0.019273639,Kcat_F: 0.6730631364999999; Kcat_R: 0.013489392,C00655;C16614;C16615;C16619;C00020;C00130;C04646;C00147;C00242;C00119;C07648;C00013;C00262;C00144;C00385;C02380,C00262_KI: 0.042515699;C00144_KI: 0.032523356;C00020_KI: 0.031937573;C00119_KI: 0.091175258;C00242_KI: 0.031592574;C00130_KI: 0.035979714;C04646_KI: 0.024149312;C16619_KI: 0.04487930553846154;C07648_KI: 0.019273639;C16615_KI: 0.04487930553846154;C00385_KI: 0.047172796;C00655_KI: 0.058072448;C00013_KI: 0.105537586;C02380_KI: 0.018683245;C00147_KI: 0.044817772;C16614_KI: 0.04487930553846154
,3.2.1.23,Escherichia coli,R153,Beta-galactosidase,R01100,MRL,C00001; C00243,C00031; C00124,Km_C00031: 2.871545553; Km_C00124: 2.871545553; Km_C00001: 1.750396729; Km_C00243: 2.400593519,Kcat_F: 172.924101195; Kcat_R: 262.8871038,C00124;C05403;C05796;C06136;C05394;C00221;C06135;C04911;C00001;C00243;C00031;C00267;C01290;C01190;C04884,C00001_KI: 1.750396729;C05394_KI: 0.47884959;C06135_KI: 2.0845594555;C06136_KI: 2.0845594555;C01190_KI: 2.0845594555;C04911_KI: 2.0845594555;C04884_KI: 2.0845594555;C05403_KI: 0.560453594;C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C00221_KI: 2.871545553;C00031_KI: 2.871545553;C00243_KI: 2.400593519
,3.2.1.23,Escherichia coli,R154,Beta-galactosidase,R01105,MRL,C00001,C00124; C05796,Km_C00124: 2.871545553; Km_C05796: 2.310971141; Km_C00001: 1.750396729,Kcat_F: 33.34495839; Kcat_R: 262.8871038,C00124;C05403;C05796;C06136;C05394;C00221;C06135;C04911;C00001;C00243;C00031;C00267;C01290;C01190;C04884,C00001_KI: 1.750396729;C05394_KI: 0.47884959;C06135_KI: 2.0845594555;C06136_KI: 2.0845594555;C01190_KI: 2.0845594555;C04911_KI: 2.0845594555;C04884_KI: 2.0845594555;C05403_KI: 0.560453594;C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C00221_KI: 2.871545553;C00031_KI: 2.871545553;C00243_KI: 2.400593519
,3.2.1.23,Escherichia coli,R155,Beta-galactosidase,R01678,MRL,C00001; C00243,C00124; C00267,Km_C00124: 2.871545553; Km_C00267: 2.871545553; Km_C00001: 1.750396729; Km_C00243: 2.400593519,Kcat_F: 172.924101195; Kcat_R: 262.8871038,C00124;C05403;C05796;C06136;C05394;C00221;C06135;C04911;C00001;C00243;C00031;C00267;C01290;C01190;C04884,C00001_KI: 1.750396729;C05394_KI: 0.47884959;C06135_KI: 2.0845594555;C06136_KI: 2.0845594555;C01190_KI: 2.0845594555;C04911_KI: 2.0845594555;C04884_KI: 2.0845594555;C05403_KI: 0.560453594;C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C00221_KI: 2.871545553;C00031_KI: 2.871545553;C00243_KI: 2.400593519
,3.2.1.23,Escherichia coli,R156,Beta-galactosidase,R03355,MRL,C00001; C01290,C00124; C01190,Km_C00124: 2.871545553; Km_C01190: 2.310971141; Km_C00001: 1.750396729; Km_C01290: 2.310971141,Kcat_F: 33.34495839; Kcat_R: 262.8871038,C00124;C05403;C05796;C06136;C05394;C00221;C06135;C04911;C00001;C00243;C00031;C00267;C01290;C01190;C04884,C00001_KI: 1.750396729;C05394_KI: 0.47884959;C06135_KI: 2.0845594555;C06136_KI: 2.0845594555;C01190_KI: 2.0845594555;C04911_KI: 2.0845594555;C04884_KI: 2.0845594555;C05403_KI: 0.560453594;C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C00221_KI: 2.871545553;C00031_KI: 2.871545553;C00243_KI: 2.400593519
,3.2.1.23,Escherichia coli,R157,Beta-galactosidase,R04633,MRL,C00001; C04911,C00124; C04884,Km_C00124: 2.871545553; Km_C04884: 2.310971141; Km_C00001: 1.750396729; Km_C04911: 2.310971141,Kcat_F: 33.34495839; Kcat_R: 262.8871038,C00124;C05403;C05796;C06136;C05394;C00221;C06135;C04911;C00001;C00243;C00031;C00267;C01290;C01190;C04884,C00001_KI: 1.750396729;C05394_KI: 0.47884959;C06135_KI: 2.0845594555;C06136_KI: 2.0845594555;C01190_KI: 2.0845594555;C04911_KI: 2.0845594555;C04884_KI: 2.0845594555;C05403_KI: 0.560453594;C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C00221_KI: 2.871545553;C00031_KI: 2.871545553;C00243_KI: 2.400593519
,3.2.1.23,Escherichia coli,R158,Beta-galactosidase,R04783,MRL,C00001; C05403,C00221; C05394,Km_C00221: 2.871545553; Km_C05394: 0.47884959; Km_C00001: 1.750396729; Km_C05403: 0.560453594,Kcat_F: 223.469136195; Kcat_R: 256.568656,C00124;C05403;C05796;C06136;C05394;C00221;C06135;C04911;C00001;C00243;C00031;C00267;C01290;C01190;C04884,C00001_KI: 1.750396729;C05394_KI: 0.47884959;C06135_KI: 2.0845594555;C06136_KI: 2.0845594555;C01190_KI: 2.0845594555;C04911_KI: 2.0845594555;C04884_KI: 2.0845594555;C05403_KI: 0.560453594;C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C00221_KI: 2.871545553;C00031_KI: 2.871545553;C00243_KI: 2.400593519
